Tokenizer,Fertility,Token_Reduction_%
LLaMA3.1-Base,2.0321768592392497
LAPT-HF,2.0321768592392497
SAVA-HF,1.779646571153832
FVT-HF,1.779646571153832
SAVA-MCT-REPRODUCED,1.779646571153832
Reduction_vs_Base,12.42659008428789
